studentId,classId,decision,reason,status,termStart,termEnd,documentId
fn73pJ3aKGEJ0zBKNKEU,7Fxj71SvCY5SSGACTZ8C,exclude,EXISTING_ENROLLMENT,,,,
fNN51e6kiZkVK3QhhMda,sFc2NhcpwbmdudLCPpIp,exclude,EXISTING_ENROLLMENT,,,,
FoVeP1f3aTnhFxA9UGlw,6GmA0pfCfbyeUmHYcT2D,exclude,NON_CURRENT_STATUS,,,,
FPgXRbnRTm4dstU8ZP5v,vNK2ADOv5VCXhP3Q2sOg,exclude,EXISTING_ENROLLMENT,,,,
FpZ2UECl6U2l5kOXwooT,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
fqUhaKcw4Q0C6OZFRblF,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
fRfpAeAwTrh5htFHROTX,KrranixViHUAu0AGnohg,exclude,EXISTING_ENROLLMENT,,,,
FSemYs17QsZupjknWM02,tGtoavV6esqgyuTMKVUf,exclude,EXISTING_ENROLLMENT,,,,
fvmPCL8fZ2QvHgtMcQ0d,Um5Y3hbveKaxYP2DdM05,exclude,EXISTING_ENROLLMENT,,,,
fwMbkedk1OpzhPfAVvfE,187uCU8mzdnrWpziZrDe,exclude,EXISTING_ENROLLMENT,,,,
fyIP0Mb1zXGjtj9lybF8,ERCRTO9edy422YC37xiy,exclude,EXISTING_ENROLLMENT,,,,
FYtDkm8OmmuJ8iyTew7E,YEGhVcj27boYOrEf2iSE,exclude,NON_CURRENT_STATUS,,,,
FZ6a4OIOcOyhrMxlrg8t,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
G5gpq1VJH1l1wM3RjdiB,VWLk5yClGPg6muM1vBXa,exclude,EXISTING_ENROLLMENT,,,,
G63W3G9d8QumJjoxVa5S,Z8oeO9IN5H3lsV6IOAoH,exclude,NON_CURRENT_STATUS,,,,
G8VRi7OEQH6q8W413QjU,ScflKHWUpRh4aVD7zCXr,exclude,EXISTING_ENROLLMENT,,,,
g9XXp1zY7VYh0smEhGG6,AnxnD92cSGEYTMqhNFw5,exclude,EXISTING_ENROLLMENT,,,,
Ga7wapsZHHU5RaoJ78P3,IwMxdsVsT7l8U1pNXWzM,exclude,EXISTING_ENROLLMENT,,,,
gaxpmZCPY4WOeO5kFjHU,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
GC87EpbXntGXsD0ioUUn,71GVOT1409eW8tTLpPuE,exclude,EXISTING_ENROLLMENT,,,,
GcRSm6ajX0tQFlvAe7FG,VWLk5yClGPg6muM1vBXa,exclude,EXISTING_ENROLLMENT,,,,
GDmUhWM9h2E94diGHJLm,Z8oeO9IN5H3lsV6IOAoH,exclude,NON_CURRENT_STATUS,,,,
gFaTv84D40EJ4s4zp9kT,eIcP0Zb20aitPkMA9uFs,exclude,EXISTING_ENROLLMENT,,,,
gHjfTjWaCdiN7PmrqVqZ,LMpRvmwnanq28ftRLvP3,exclude,NON_CURRENT_STATUS,,,,
gLthWoMZjkeegEieklna,vNK2ADOv5VCXhP3Q2sOg,exclude,EXISTING_ENROLLMENT,,,,
GOd6JN5Cz2KVdzRs1E3O,eHaGs0lAu2GqMWW2i19N,exclude,NON_CURRENT_STATUS,,,,
goPsMpztMwegkUKNR33i,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
gpVgzkPbjAGMOzC3kJiL,AnxnD92cSGEYTMqhNFw5,exclude,EXISTING_ENROLLMENT,,,,
GpWrpEra550BJ6Dt5qAf,eIcP0Zb20aitPkMA9uFs,exclude,EXISTING_ENROLLMENT,,,,
Gq8QrskTEzZetxTuPjDu,AnxnD92cSGEYTMqhNFw5,exclude,EXISTING_ENROLLMENT,,,,
GSNtpiOtfIc0vCeu9g5Y,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
gTStU8v9zscouDK74b54,mxZlZe2CtUrOvjYhuwvi,exclude,NON_CURRENT_STATUS,,,,
GUad6vips5o2ps7tNaSQ,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
GYGLNSsRlv6YIXeN0DVH,sFc2NhcpwbmdudLCPpIp,exclude,EXISTING_ENROLLMENT,,,,
GYhegdg23k6mUFU096RA,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
gzAY6GqhvKcNrBawITz5,b6GS6Dg5npzK3y2iRpbs,exclude,EXISTING_ENROLLMENT,,,,
h0PmtkXqT79vw3Z8l2fh,fLTQJCJuhG9JhJZBJxYb,exclude,EXISTING_ENROLLMENT,,,,
h2JMNugQc11G9GwcbOyf,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
HabCQyCX1F7U5OCPZNaj,mxZlZe2CtUrOvjYhuwvi,exclude,EXISTING_ENROLLMENT,,,,
haqTgtHFjMX3iiCKjD3F,pAKl7xpSLd1atr3eRofo,exclude,EXISTING_ENROLLMENT,,,,
haxS57PbJqgtWJEGjhEr,eIcP0Zb20aitPkMA9uFs,exclude,EXISTING_ENROLLMENT,,,,
hbZiJTotTsV6VER4wGhu,ERCRTO9edy422YC37xiy,exclude,NON_CURRENT_STATUS,,,,
HCxq2Bbli5ckLO4w18oy,XXTe0dcLydenBbhXkIHF,exclude,EXISTING_ENROLLMENT,,,,
HECPvz1jhUTKLiIkRr3S,sFc2NhcpwbmdudLCPpIp,exclude,EXISTING_ENROLLMENT,,,,
hETCi5TqeaOtEDyzeDYq,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
HfIJ5mPiDc3qVdmPVAc0,71GVOT1409eW8tTLpPuE,exclude,EXISTING_ENROLLMENT,,,,
HfwmG7tjVQT02J9XJvFZ,xfrcmqXG5Eq8k0HsK7ip,exclude,ARCHIVED_STUDENT,,,,
hig1k9wVA3XoXE1meooq,8gRFsTVLErsXTi2DbRyD,exclude,EXISTING_ENROLLMENT,,,,
hMxfShwOf6cUjy8XDl8e,PVSYXAXaSz9rqGa5MFFw,exclude,EXISTING_ENROLLMENT,,,,
hOFMG3iAYf6P1V5RR5Y9,b6GS6Dg5npzK3y2iRpbs,exclude,EXISTING_ENROLLMENT,,,,
HpR1r48o3IqtFL3pqwvz,MbEjkY4bZPvUt9ykRpPu,exclude,EXISTING_ENROLLMENT,,,,
hPYmup5pclO5XY2oS110,AnxnD92cSGEYTMqhNFw5,exclude,EXISTING_ENROLLMENT,,,,
hRpk8YU3ItqwRrinZ16G,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
HRwyPE6wjmcCYsTdiRRs,AnxnD92cSGEYTMqhNFw5,exclude,EXISTING_ENROLLMENT,,,,
hUqjtYdzv4sofQpCcNLc,b6GS6Dg5npzK3y2iRpbs,exclude,EXISTING_ENROLLMENT,,,,
Hutk1yjYvsRtE2AWBuD5,bfKk4jq9TBB9vlnB4TjH,exclude,EXISTING_ENROLLMENT,,,,
HVwYaHfTNyxbOhsaBJhE,VWLk5yClGPg6muM1vBXa,exclude,EXISTING_ENROLLMENT,,,,
HWxH5phuS5WtgcVFp2Yk,187uCU8mzdnrWpziZrDe,exclude,EXISTING_ENROLLMENT,,,,
hXMChe48QLowbq4L8BSB,2GIu9f1T94IoMFu7F6Ye,exclude,NON_CURRENT_STATUS,,,,
hZkHvoc3IKlweRKDCYR1,IwMxdsVsT7l8U1pNXWzM,exclude,EXISTING_ENROLLMENT,,,,
I0nBte2wvLjrF0h4YVc6,RI6vRY14dJtwLSpdy1Bc,exclude,EXISTING_ENROLLMENT,,,,
iA8drm1rRhvXyP3oAqZv,DRjcUgJIng8OdUMVof8X,exclude,EXISTING_ENROLLMENT,,,,
ibWVLxheEgPJ3y1Ge8kl,187uCU8mzdnrWpziZrDe,exclude,EXISTING_ENROLLMENT,,,,
Ica9BvPXJPZyIe5W2SNn,8gRFsTVLErsXTi2DbRyD,exclude,EXISTING_ENROLLMENT,,,,
iesmpSZeDM0ll7AB2OAF,7Fxj71SvCY5SSGACTZ8C,exclude,NON_CURRENT_STATUS,,,,
IgqtEk8AzZU6hrTnJIeO,eHaGs0lAu2GqMWW2i19N,exclude,NON_CURRENT_STATUS,,,,
IgsVyHRLR14fo1IwpXOz,b6GS6Dg5npzK3y2iRpbs,exclude,EXISTING_ENROLLMENT,,,,
IHtROpOUHwveGGGBkIoL,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
iI3hLAso9rwBeztYvvo3,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
Ijgv8g5JR01AmeiLtSFi,lmCjwxAFU0oXzXSBdjW8,exclude,EXISTING_ENROLLMENT,,,,
IKFLd3YKDuiOVngk3OsY,AnxnD92cSGEYTMqhNFw5,exclude,EXISTING_ENROLLMENT,,,,
inY6KRuAYrxe8ZHxxVR9,vNK2ADOv5VCXhP3Q2sOg,exclude,EXISTING_ENROLLMENT,,,,
iOrFykBbS9vbu2HgFSrS,8gRFsTVLErsXTi2DbRyD,exclude,EXISTING_ENROLLMENT,,,,
ipPUIKKzHlHx9eKppd3n,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
iQUadH6kjCdMXs6Li1Uv,VWLk5yClGPg6muM1vBXa,exclude,EXISTING_ENROLLMENT,,,,
irtJzfi2722gmxavR2pe,mxZlZe2CtUrOvjYhuwvi,exclude,EXISTING_ENROLLMENT,,,,
iTiS6bDb3nukWQ9y5oOB,vNK2ADOv5VCXhP3Q2sOg,exclude,EXISTING_ENROLLMENT,,,,
IU2Occih1v4VN3KKSazR,2GIu9f1T94IoMFu7F6Ye,exclude,NON_CURRENT_STATUS,,,,
iVQmgH4LtZxuAJ1Kg0wv,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
iYhqrDRp9bu8B44uvstZ,vNK2ADOv5VCXhP3Q2sOg,exclude,EXISTING_ENROLLMENT,,,,
J74V0EBAInEI6xTW0dHc,bfKk4jq9TBB9vlnB4TjH,exclude,EXISTING_ENROLLMENT,,,,
J7rRYqpH0gTwjmPE5QSu,187uCU8mzdnrWpziZrDe,exclude,NON_CURRENT_STATUS,,,,
J8ilWkk7ZFV2FTsXYalI,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
J97FEeZeP3nKgXphwdXy,vNK2ADOv5VCXhP3Q2sOg,exclude,EXISTING_ENROLLMENT,,,,
JAI61Fwi9NdyLOSvnXHx,b6GS6Dg5npzK3y2iRpbs,exclude,EXISTING_ENROLLMENT,,,,
Jaz43b4lounXc8SqEeJf,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
jB0QelDTJHTvBjOvANVz,6GmA0pfCfbyeUmHYcT2D,exclude,NON_CURRENT_STATUS,,,,
jbDxFyKZv7lleHlhpWFD,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
JBfx6hFJiSKC8CHLI2DD,DPZ0ENoAC52canMi03Dr,exclude,EXISTING_ENROLLMENT,,,,
JCy9Ar9m6ZJhVuqCNbwd,VWLk5yClGPg6muM1vBXa,exclude,EXISTING_ENROLLMENT,,,,
Jed0DsJ2Ao2kB5d5tqao,71GVOT1409eW8tTLpPuE,exclude,EXISTING_ENROLLMENT,,,,
jEwesUBuZKiH20q8wrhm,ScflKHWUpRh4aVD7zCXr,exclude,EXISTING_ENROLLMENT,,,,
jONEao190gWhxbNDIVOx,MbEjkY4bZPvUt9ykRpPu,exclude,EXISTING_ENROLLMENT,,,,
JpiWF4itRYSSyvmu06lZ,htDI41OT3fXxmNWfnknT,exclude,NON_CURRENT_STATUS,,,,
jTIq7zOrOQTBVSdAOPQz,187uCU8mzdnrWpziZrDe,exclude,EXISTING_ENROLLMENT,,,,
JTW2Pk8S2wyCKRrT25dB,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
jUvjSq8GlIJdCXXBzsdu,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
Jv0qDs8CnoE2DW6SZGsI,xfrcmqXG5Eq8k0HsK7ip,exclude,EXISTING_ENROLLMENT,,,,
JVBuK8MQBf8wVUHmlxAA,lYMDImfr5T7qBTEXcmSW,exclude,EXISTING_ENROLLMENT,,,,
JvfEyFKf5t3pjiJoyoJI,YEGhVcj27boYOrEf2iSE,exclude,NON_CURRENT_STATUS,,,,
jwgpkhSKUVWFE3NrP3ln,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
jxoWdCMWIvxSLGtGChs3,tY5PIISvWwaH4ZL7qGHX,exclude,NON_CURRENT_STATUS,,,,
jYYw4jzNBqCcxubvbafv,sFc2NhcpwbmdudLCPpIp,exclude,EXISTING_ENROLLMENT,,,,
Jz1O04Wv8kQT44mUSQ7I,7Fxj71SvCY5SSGACTZ8C,exclude,EXISTING_ENROLLMENT,,,,
JzHjff8pKBgnR8UWFo3k,sFc2NhcpwbmdudLCPpIp,exclude,EXISTING_ENROLLMENT,,,,
K0MlRv6pLIDxx3zzEFQy,LMpRvmwnanq28ftRLvP3,exclude,NON_CURRENT_STATUS,,,,
k9g2OvxojraPGx7jAa5k,IwMxdsVsT7l8U1pNXWzM,exclude,EXISTING_ENROLLMENT,,,,
kbZVoqAJOHVHd9JeqcSu,KrranixViHUAu0AGnohg,exclude,EXISTING_ENROLLMENT,,,,
kcwPPxD57CjbE5kJQcz5,tGtoavV6esqgyuTMKVUf,exclude,EXISTING_ENROLLMENT,,,,
kcy8aBrawXw9aGgH3AKX,7Fxj71SvCY5SSGACTZ8C,exclude,NON_CURRENT_STATUS,,,,
KdIQVpw6wS3D9yKBZAck,vNK2ADOv5VCXhP3Q2sOg,exclude,EXISTING_ENROLLMENT,,,,
kecf1t9RX8dcBcA2JubM,tGtoavV6esqgyuTMKVUf,exclude,EXISTING_ENROLLMENT,,,,
kFEYcy0cqDFbZ3SYNMxK,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
KfZ9gNTEg2mTVNkgCm3B,b6GS6Dg5npzK3y2iRpbs,exclude,EXISTING_ENROLLMENT,,,,
KgfM4P4j5JALX0W7QLU5,vNK2ADOv5VCXhP3Q2sOg,exclude,EXISTING_ENROLLMENT,,,,
KNGcLgkVNfhfkEum6doU,pAKl7xpSLd1atr3eRofo,exclude,EXISTING_ENROLLMENT,,,,
Kns3cgRfM7L4MTTE02M7,tY5PIISvWwaH4ZL7qGHX,exclude,NON_CURRENT_STATUS,,,,
KO57GHjgX0RBfPFaEQ2g,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
KP9bcCSu7lU4OUUYWnCb,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
KvoKKR4iXmMMn02DySSK,VWLk5yClGPg6muM1vBXa,exclude,EXISTING_ENROLLMENT,,,,
KW4RqVeqdab5P2bLWNSl,eIcP0Zb20aitPkMA9uFs,exclude,EXISTING_ENROLLMENT,,,,
KWlH3T0p5LFKhniqRMY6,dIEGKNxQyAS4uRtQmnPq,exclude,EXISTING_ENROLLMENT,,,,
kXD9fDLMwVFrFskKYSqv,KrranixViHUAu0AGnohg,exclude,EXISTING_ENROLLMENT,,,,
Kz5z1m4u1VQgLaeyO9yM,187uCU8mzdnrWpziZrDe,exclude,EXISTING_ENROLLMENT,,,,
l0d2ZwqMTFIz7SRN7qkD,KrranixViHUAu0AGnohg,exclude,EXISTING_ENROLLMENT,,,,
L4jCD0tCLeOSs1FuRYlD,187uCU8mzdnrWpziZrDe,exclude,EXISTING_ENROLLMENT,,,,
L5Sm2wxqhVrJYlNRmlBG,eIcP0Zb20aitPkMA9uFs,exclude,EXISTING_ENROLLMENT,,,,
l63OVrpsO8HNTTfRSMvo,eHaGs0lAu2GqMWW2i19N,exclude,NON_CURRENT_STATUS,,,,
l68lEBJkaaidjMaQdrLX,pAKl7xpSLd1atr3eRofo,exclude,EXISTING_ENROLLMENT,,,,
LcL9UWC8yf1dwGXEtIA9,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
lD25Nb3aN3wklo5ZXOPu,tY5PIISvWwaH4ZL7qGHX,exclude,NON_CURRENT_STATUS,,,,
LHgLCB0qjyHGV65U3l0C,ScflKHWUpRh4aVD7zCXr,exclude,EXISTING_ENROLLMENT,,,,
lhY9h4JBG0tHAEJtyXmv,2GIu9f1T94IoMFu7F6Ye,exclude,NON_CURRENT_STATUS,,,,
LiCvcFd9KFJksb1rQeRR,aoaDsr3lgBvSj211VCkJ,exclude,EXISTING_ENROLLMENT,,,,
LiDx3ubOEzM6CZL5GKu8,AnxnD92cSGEYTMqhNFw5,exclude,EXISTING_ENROLLMENT,,,,
LiNcnnRnBdCI56AKr0Rq,pAKl7xpSLd1atr3eRofo,exclude,EXISTING_ENROLLMENT,,,,
lKk4JMtqkXNvADim1Ujj,7Fxj71SvCY5SSGACTZ8C,exclude,EXISTING_ENROLLMENT,,,,
LlD6XEGwgMy5Qf6OLaTR,waoUqyi2aZ00NKgIcbIf,exclude,NON_CURRENT_STATUS,,,,
LlGtCCTSZVbQSj2MsToY,pAKl7xpSLd1atr3eRofo,exclude,EXISTING_ENROLLMENT,,,,
LMAzIHa87Fg6kCUGFzZ9,ScflKHWUpRh4aVD7zCXr,exclude,EXISTING_ENROLLMENT,,,,
lnXkhxjs2e7NlkkP81K2,IwMxdsVsT7l8U1pNXWzM,exclude,EXISTING_ENROLLMENT,,,,
LPeKymyxzVbOcM9o3YVC,aoaDsr3lgBvSj211VCkJ,exclude,EXISTING_ENROLLMENT,,,,
lsCJW7RTk4SwwvUNBPB9,YEGhVcj27boYOrEf2iSE,exclude,NON_CURRENT_STATUS,,,,
LtcykwoS1jKUzi9h7tU9,7Fxj71SvCY5SSGACTZ8C,exclude,EXISTING_ENROLLMENT,,,,
ltFXzUlQmYeOXT6RyVvE,YEGhVcj27boYOrEf2iSE,exclude,NON_CURRENT_STATUS,,,,
lukcIMXhplCgWeTRdunF,vNK2ADOv5VCXhP3Q2sOg,exclude,EXISTING_ENROLLMENT,,,,
LVeXtZ1IwBVa7hg2rEhe,pAKl7xpSLd1atr3eRofo,exclude,EXISTING_ENROLLMENT,,,,
lWkRkeAoar9rNX8XMqLZ,YEGhVcj27boYOrEf2iSE,exclude,NON_CURRENT_STATUS,,,,
LwpFm7sWsRRLoDTX9yaJ,7Fxj71SvCY5SSGACTZ8C,exclude,EXISTING_ENROLLMENT,,,,
LWwMx6nqRCavX0sIxl37,VWLk5yClGPg6muM1vBXa,exclude,EXISTING_ENROLLMENT,,,,
lXyXRvBt00bihyfBmrmi,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
LYgrHxsizVXWyVge0E8R,LMpRvmwnanq28ftRLvP3,exclude,NON_CURRENT_STATUS,,,,
lzNIH1Sfv51vzpTkk34i,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
M62WLu9iu8grIOrLrm1l,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
M88RlGAJj4DrAJ0ozUdh,MbEjkY4bZPvUt9ykRpPu,exclude,EXISTING_ENROLLMENT,,,,
Mbw0TEn1rS33BBVN6u1h,2GIu9f1T94IoMFu7F6Ye,exclude,NON_CURRENT_STATUS,,,,
MevbZ4VjVvO2N0g0I4Mq,fLTQJCJuhG9JhJZBJxYb,exclude,EXISTING_ENROLLMENT,,,,
Mfgo7xxVKfuNtinazLzQ,lYMDImfr5T7qBTEXcmSW,exclude,EXISTING_ENROLLMENT,,,,
MfHDYUyETCN1woWXyGCU,ScflKHWUpRh4aVD7zCXr,exclude,EXISTING_ENROLLMENT,,,,
MfNaKW9PuxRR5J2R05oU,187uCU8mzdnrWpziZrDe,exclude,EXISTING_ENROLLMENT,,,,
mgMJjDc3wNEuoNiDwrFd,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
mGZ5XObe3TthurGYLxQ6,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
MHkxrpjx0sDLprTT3eYf,mxZlZe2CtUrOvjYhuwvi,exclude,EXISTING_ENROLLMENT,,,,
mIfp5tGJlVXClrvhZXIw,KrranixViHUAu0AGnohg,exclude,EXISTING_ENROLLMENT,,,,
mili1pXyJxnOoSIQtjAP,IwMxdsVsT7l8U1pNXWzM,exclude,EXISTING_ENROLLMENT,,,,
mK9mEB2UGqWFzwG47FIe,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
MmGQo8rh5S9tmXg9PIQt,sFc2NhcpwbmdudLCPpIp,exclude,EXISTING_ENROLLMENT,,,,
Mnb33UzLIY4Hzrko9TTP,mxZlZe2CtUrOvjYhuwvi,exclude,EXISTING_ENROLLMENT,,,,
MNKRTRqDuOXNQgy0fs4P,eHaGs0lAu2GqMWW2i19N,exclude,NON_CURRENT_STATUS,,,,
moyqwBDGMpKaBGlAnLjG,MbEjkY4bZPvUt9ykRpPu,exclude,EXISTING_ENROLLMENT,,,,
MsxFv3krA0V4bAo2VFlB,DRjcUgJIng8OdUMVof8X,exclude,EXISTING_ENROLLMENT,,,,
MwDVKb0PGJq2hCXZqi2d,tGtoavV6esqgyuTMKVUf,exclude,EXISTING_ENROLLMENT,,,,
mxHOcYjK3nre9AEDWZby,DPZ0ENoAC52canMi03Dr,exclude,EXISTING_ENROLLMENT,,,,
N4SOSU86TjHf1m8syzRQ,8gRFsTVLErsXTi2DbRyD,exclude,EXISTING_ENROLLMENT,,,,
n9EQvOrdDgwy72WXbdTe,Z8oeO9IN5H3lsV6IOAoH,exclude,NON_CURRENT_STATUS,,,,
nACs61aNuvw8FrFJqrHi,ScflKHWUpRh4aVD7zCXr,exclude,EXISTING_ENROLLMENT,,,,
nBs6xhIU09yDKGDRSdkA,DPZ0ENoAC52canMi03Dr,exclude,NON_CURRENT_STATUS,,,,
nEHVn9TFbkngJgOEN0Uq,187uCU8mzdnrWpziZrDe,exclude,EXISTING_ENROLLMENT,,,,
nfYIQhF0toKRleeusfH9,mxZlZe2CtUrOvjYhuwvi,exclude,EXISTING_ENROLLMENT,,,,
NGK4jY0DjrxZow7kXeAj,VWLk5yClGPg6muM1vBXa,exclude,EXISTING_ENROLLMENT,,,,
nh6wxn0H3csVJGpHNxYO,lmCjwxAFU0oXzXSBdjW8,exclude,EXISTING_ENROLLMENT,,,,
NhdLhjhDjZaKXWhm8tjp,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
nijdfTnBAL2c2Yd5WuHF,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
NMO1qMjMCKBOdzfalEdh,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
nN5ZpXQRMEUas2aZhUj8,YEGhVcj27boYOrEf2iSE,exclude,NON_CURRENT_STATUS,,,,
nntCnP7uFAO2ZPTSdljy,sFc2NhcpwbmdudLCPpIp,exclude,EXISTING_ENROLLMENT,,,,
Np3TJL22Tdcy9BqQAqCQ,VWLk5yClGPg6muM1vBXa,exclude,EXISTING_ENROLLMENT,,,,
NPDPa2ntFrEfzHDvFoiG,tGtoavV6esqgyuTMKVUf,exclude,EXISTING_ENROLLMENT,,,,
nqgtWCMf6ZA3xWOtj4r5,ScflKHWUpRh4aVD7zCXr,exclude,EXISTING_ENROLLMENT,,,,
NqvO0zkENZO0ZtcNe6fz,XXTe0dcLydenBbhXkIHF,exclude,EXISTING_ENROLLMENT,,,,
NRroPcjQX19Al0yxm08s,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
nSjcIEhockqBELBbpE1E,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
nSRqEOmArgqlPIuTUoDO,mxZlZe2CtUrOvjYhuwvi,exclude,EXISTING_ENROLLMENT,,,,
nSSgKgi6WdQgaQlZskNR,WqLGvTj9Kft3C69PU08V,exclude,EXISTING_ENROLLMENT,,,,
nYgno76NyNigJOvXY5Z1,lYMDImfr5T7qBTEXcmSW,exclude,EXISTING_ENROLLMENT,,,,
O754o2G7YLVzbfpDGRKM,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
O7jdcBw4jKrItRJvhjVy,xfrcmqXG5Eq8k0HsK7ip,exclude,EXISTING_ENROLLMENT,,,,
O7NlS4CE7NwhRyXEImje,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
OArP8xSPFlQOqft53hh9,7Fxj71SvCY5SSGACTZ8C,exclude,EXISTING_ENROLLMENT,,,,
OFCMoKeDVAi1UUTqWCtp,pAKl7xpSLd1atr3eRofo,exclude,EXISTING_ENROLLMENT,,,,
oJfGVuO4NRxo1oRPMbUx,ScflKHWUpRh4aVD7zCXr,exclude,EXISTING_ENROLLMENT,,,,
OLbeBLJj7Aov3boN0Gtj,RI6vRY14dJtwLSpdy1Bc,exclude,EXISTING_ENROLLMENT,,,,
oLtt9DqLL7aV6Iae3iEp,71GVOT1409eW8tTLpPuE,exclude,EXISTING_ENROLLMENT,,,,
Omro1OXFmrUbJrbaynBe,lmCjwxAFU0oXzXSBdjW8,exclude,EXISTING_ENROLLMENT,,,,
ondDDYL6XIscpXjUmwPh,KrranixViHUAu0AGnohg,exclude,EXISTING_ENROLLMENT,,,,
os76HGwDJ0WLrgNqEdIR,LMpRvmwnanq28ftRLvP3,exclude,NON_CURRENT_STATUS,,,,
os8mVYeSboLk5T7lcGqj,ERCRTO9edy422YC37xiy,exclude,EXISTING_ENROLLMENT,,,,
oTFy1DA45KcguY3FkHId,tGtoavV6esqgyuTMKVUf,exclude,EXISTING_ENROLLMENT,,,,
ou8j3bkYB26Cj9exrXcT,dIEGKNxQyAS4uRtQmnPq,exclude,NON_CURRENT_STATUS,,,,
ox7wnkwVTVIGI2jR5cYr,KrranixViHUAu0AGnohg,exclude,EXISTING_ENROLLMENT,,,,
oZeZ4XkuwrP9XHkreAsx,lmCjwxAFU0oXzXSBdjW8,exclude,EXISTING_ENROLLMENT,,,,
oZFEMhlxtUAJTBqxa8Tx,ScflKHWUpRh4aVD7zCXr,exclude,NON_CURRENT_STATUS,,,,
PC3Ei8N9zWY9Ojn1AAHT,sFc2NhcpwbmdudLCPpIp,exclude,EXISTING_ENROLLMENT,,,,
PcADSwor1zEG2S5ihiES,mxZlZe2CtUrOvjYhuwvi,exclude,EXISTING_ENROLLMENT,,,,
pCOyFj4r50dIVdhw98RC,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
PgAg0s2hpAqyDq1U1W4T,vNK2ADOv5VCXhP3Q2sOg,exclude,EXISTING_ENROLLMENT,,,,
PHTTyJW6uWz0qSf8sCMS,7Fxj71SvCY5SSGACTZ8C,exclude,EXISTING_ENROLLMENT,,,,
pIvTmr35JBIdLWFNgVA5,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
pIyBjcyaACY1ZgjWK1G9,Z8oeO9IN5H3lsV6IOAoH,exclude,NON_CURRENT_STATUS,,,,
pL0efYsHnOheh5qqNJfw,mxZlZe2CtUrOvjYhuwvi,exclude,EXISTING_ENROLLMENT,,,,
pMHRffw8i7TF2CJjT5Lz,ERCRTO9edy422YC37xiy,exclude,EXISTING_ENROLLMENT,,,,
PmJmGrIQpPjXrPP832gF,lmCjwxAFU0oXzXSBdjW8,exclude,EXISTING_ENROLLMENT,,,,
