studentId,classId,decision,reason,status,termStart,termEnd,documentId
b4p7vsLRDyMcvRer8ge5,tGtoavV6esqgyuTMKVUf,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-05,2026-08-29,WyJiNHA3dnNMUkR5TWN2UmVyOGdlNSIsInRHdG9hdlY2ZXNxZ3l1VE1LVlVmIiwiMjAyNi0wNy0wNSJd
B62GXI7wZyrDeuUqyTPI,71GVOT1409eW8tTLpPuE,exclude,EXISTING_ENROLLMENT,,,,
b9C4QhZ1h7qQEFp8ChId,187uCU8mzdnrWpziZrDe,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-08,2026-08-28,WyJiOUM0UWhaMWg3cVFFRnA4Q2hJZCIsIjE4N3VDVThtemRucldwemlackRlIiwiMjAyNi0wNy0wOCJd
BBliUhAykP6gL0YDtYp4,DRjcUgJIng8OdUMVof8X,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-11,2026-08-30,WyJCQmxpVWhBeWtQNmdMMFlEdFlwNCIsIkRSamNVZ0pJbmc4T2RVTVZvZjhYIiwiMjAyNi0wNy0xMSJd
bC3N8ZgEpwMUgBlgiEPw,DRjcUgJIng8OdUMVof8X,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-11,2026-08-30,WyJiQzNOOFpnRXB3TVVnQmxnaUVQdyIsIkRSamNVZ0pJbmc4T2RVTVZvZjhYIiwiMjAyNi0wNy0xMSJd
bCvdR8tMIEBJPhD1bsjz,ERCRTO9edy422YC37xiy,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-11,2026-08-30,WyJiQ3ZkUjh0TUlFQkpQaEQxYnNqeiIsIkVSQ1JUTzllZHk0MjJZQzM3eGl5IiwiMjAyNi0wNy0xMSJd
BDLvoGlI3fJYk75sdekK,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
BEyTgzSdq1JSAV9XDnNG,WqLGvTj9Kft3C69PU08V,exclude,ENDED_CLASS,,,,
BFJVpvI1PQhBbIRwREcH,AnxnD92cSGEYTMqhNFw5,exclude,NON_CURRENT_STATUS,,,,
BFODDM9lUqscBzSjgFho,waoUqyi2aZ00NKgIcbIf,exclude,NON_CURRENT_STATUS,,,,
BGInNRNarPjAggsedtH6,DRjcUgJIng8OdUMVof8X,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-11,2026-08-30,WyJCR0luTlJOYXJQakFnZ3NlZHRINiIsIkRSamNVZ0pJbmc4T2RVTVZvZjhYIiwiMjAyNi0wNy0xMSJd
bGW4yEuhslIPrCC1U5hf,bfKk4jq9TBB9vlnB4TjH,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-10,2026-09-04,WyJiR1c0eUV1aHNsSVByQ0MxVTVoZiIsImJmS2s0anE5VEJCOXZsbkI0VGpIIiwiMjAyNi0wNy0xMCJd
Bifj6U7m6JJCMvKVjT18,AnxnD92cSGEYTMqhNFw5,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-22,2026-09-16,WyJCaWZqNlU3bTZKSkNNdktWalQxOCIsIkFueG5EOTJjU0dFWVRNcWhORnc1IiwiMjAyNi0wNy0yMiJd
bivezj8uY40U4aGPaEr3,YEGhVcj27boYOrEf2iSE,exclude,NON_CURRENT_STATUS,,,,
Bl9RS6n7aRZuuAYMLUil,DRjcUgJIng8OdUMVof8X,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-11,2026-08-30,WyJCbDlSUzZuN2FSWnV1QVlNTFVpbCIsIkRSamNVZ0pJbmc4T2RVTVZvZjhYIiwiMjAyNi0wNy0xMSJd
BnSqXgBxpjXSASskzHlY,lmCjwxAFU0oXzXSBdjW8,exclude,EXISTING_ENROLLMENT,,,,
BPMIjAjgsHaPIDoiK39l,xfrcmqXG5Eq8k0HsK7ip,create,SAFE_CURRENT_ENROLLMENT,on_leave,2026-07-24,2026-09-12,WyJCUE1JakFqZ3NIYVBJRG9pSzM5bCIsInhmcmNtcVhHNUVxOGswSHNLN2lwIiwiMjAyNi0wNy0yNCJd
BpZknrl6ffi2s9SqIyBM,8gRFsTVLErsXTi2DbRyD,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-28,2026-08-22,WyJCcFprbnJsNmZmaTJzOVNxSXlCTSIsIjhnUkZzVFZMRXJzWFRpMkRiUnlEIiwiMjAyNi0wNi0yOCJd
bQaUWqBS2Ul9xpkjMsNq,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
bRcXYko9vn3w0RmVHgzD,7Fxj71SvCY5SSGACTZ8C,exclude,NON_CURRENT_STATUS,,,,
bs60VrltrWgwb0hi3xDV,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
Bu1h7WRa1r6X0cAJYNsg,ERCRTO9edy422YC37xiy,exclude,NON_CURRENT_STATUS,,,,
BvbwjF0LZ0gOeqSBmD13,WqLGvTj9Kft3C69PU08V,exclude,ENDED_CLASS,,,,
bWvz0gPPbqN3gmBUOqE7,eIcP0Zb20aitPkMA9uFs,exclude,EXISTING_ENROLLMENT,,,,
BYRRySidmNnDwDJrrmB0,pAKl7xpSLd1atr3eRofo,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-23,2026-08-13,WyJCWVJSeVNpZG1ObkR3REpycm1CMCIsInBBS2w3eHBTTGQxYXRyM2VSb2ZvIiwiMjAyNi0wNi0yMyJd
BZ3316Grlgf2DQbGZwB3,PVSYXAXaSz9rqGa5MFFw,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-15,2026-09-09,WyJCWjMzMTZHcmxnZjJEUWJHWndCMyIsIlBWU1lYQVhhU3o5cnFHYTVNRkZ3IiwiMjAyNi0wNy0xNSJd
c8EylH96fwo51pxwT1cZ,b6GS6Dg5npzK3y2iRpbs,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-02,2026-08-25,WyJjOEV5bEg5NmZ3bzUxcHh3VDFjWiIsImI2R1M2RGc1bnB6SzN5MmlScGJzIiwiMjAyNi0wNy0wMiJd
caUlXnPBKe3BAmSU6keB,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJjYVVsWG5QQktlM0JBbVNVNmtlQiIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
CjvF9JqchHzGIURWiq8v,bfKk4jq9TBB9vlnB4TjH,exclude,EXISTING_ENROLLMENT,,,,
CNPowd5DnlkELs9Lz6TZ,tGtoavV6esqgyuTMKVUf,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-05,2026-08-29,WyJDTlBvd2Q1RG5sa0VMczlMejZUWiIsInRHdG9hdlY2ZXNxZ3l1VE1LVlVmIiwiMjAyNi0wNy0wNSJd
CnTlndzOR9hpiSF4s4pG,ERCRTO9edy422YC37xiy,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-11,2026-08-30,WyJDblRsbmR6T1I5aHBpU0Y0czRwRyIsIkVSQ1JUTzllZHk0MjJZQzM3eGl5IiwiMjAyNi0wNy0xMSJd
COZQ0VKGs8VO6kFIB7o1,xfrcmqXG5Eq8k0HsK7ip,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-24,2026-09-12,WyJDT1pRMFZLR3M4Vk82a0ZJQjdvMSIsInhmcmNtcVhHNUVxOGswSHNLN2lwIiwiMjAyNi0wNy0yNCJd
cpOZPgSFtkeKHBVr616X,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJjcE9aUGdTRnRrZUtIQlZyNjE2WCIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
csl0flGGpzyjZZG8tzSY,RI6vRY14dJtwLSpdy1Bc,exclude,EXISTING_ENROLLMENT,,,,
cSZ44p2chbKh4o0Jt7CS,PVSYXAXaSz9rqGa5MFFw,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-15,2026-09-09,WyJjU1o0NHAyY2hiS2g0bzBKdDdDUyIsIlBWU1lYQVhhU3o5cnFHYTVNRkZ3IiwiMjAyNi0wNy0xNSJd
cWNn97S6KnU0vgaWYSxT,ERCRTO9edy422YC37xiy,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-11,2026-08-30,WyJjV05uOTdTNktuVTB2Z2FXWVN4VCIsIkVSQ1JUTzllZHk0MjJZQzM3eGl5IiwiMjAyNi0wNy0xMSJd
CxiAesrBaOgIufy72KB7,ERCRTO9edy422YC37xiy,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-11,2026-08-30,WyJDeGlBZXNyQmFPZ0l1Znk3MktCNyIsIkVSQ1JUTzllZHk0MjJZQzM3eGl5IiwiMjAyNi0wNy0xMSJd
CXOXGkGQs1N0g0tUo37h,waoUqyi2aZ00NKgIcbIf,exclude,NON_CURRENT_STATUS,,,,
cYPIp2zjanxwEyrEWbjF,Z8oeO9IN5H3lsV6IOAoH,exclude,NON_CURRENT_STATUS,,,,
cZE5cUe1jUhaAawWwbne,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJjWkU1Y1VlMWpVaGFBYXdXd2JuZSIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
cZlJIHLRV06BbZ1LG00s,pAKl7xpSLd1atr3eRofo,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-23,2026-08-13,WyJjWmxKSUhMUlYwNkJiWjFMRzAwcyIsInBBS2w3eHBTTGQxYXRyM2VSb2ZvIiwiMjAyNi0wNi0yMyJd
CzQf5gUHcTwUNT2zcATJ,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
cztQjUH2AR9qG1wBbGLE,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJjenRRalVIMkFSOXFHMXdCYkdMRSIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
D05GTBKcQEF4DYqUk4Kr,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
D2htkRq4WfaEQyDvNMIg,tGtoavV6esqgyuTMKVUf,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-05,2026-08-29,WyJEMmh0a1JxNFdmYUVReUR2Tk1JZyIsInRHdG9hdlY2ZXNxZ3l1VE1LVlVmIiwiMjAyNi0wNy0wNSJd
D4fXfXzQ8p5Fzf1AFXoM,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJENGZYZlh6UThwNUZ6ZjFBRlhvTSIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
d7OKwyJrUZ0ZLWq3n1i0,71GVOT1409eW8tTLpPuE,exclude,EXISTING_ENROLLMENT,,,,
D8m8UzuK230zzRmI2HZZ,aoaDsr3lgBvSj211VCkJ,exclude,EXISTING_ENROLLMENT,,,,
d8RX50AoTKXsIZJtQ6nx,71GVOT1409eW8tTLpPuE,exclude,EXISTING_ENROLLMENT,,,,
DAxT6geJkB1CmTqc72bp,fLTQJCJuhG9JhJZBJxYb,exclude,EXISTING_ENROLLMENT,,,,
dBfv62uVWLo16DhQeLeK,LMpRvmwnanq28ftRLvP3,exclude,NON_CURRENT_STATUS,,,,
DC51A9NC9IY4sBhCpbqN,XXTe0dcLydenBbhXkIHF,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-20,2026-08-09,WyJEQzUxQTlOQzlJWTRzQmhDcGJxTiIsIlhYVGUwZGNMeWRlbkJiaFhrSUhGIiwiMjAyNi0wNi0yMCJd
dDnt88Dvuo0PLtWHG5Yd,lYMDImfr5T7qBTEXcmSW,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-12,2026-08-31,WyJkRG50ODhEdnVvMFBMdFdIRzVZZCIsImxZTURJbWZyNVQ3cUJURVhjbVNXIiwiMjAyNi0wNy0xMiJd
DdUCUviAdqLAfnmT63g9,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
dGA5YgTg1gxHVH8twlmY,b6GS6Dg5npzK3y2iRpbs,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-02,2026-08-25,WyJkR0E1WWdUZzFneEhWSDh0d2xtWSIsImI2R1M2RGc1bnB6SzN5MmlScGJzIiwiMjAyNi0wNy0wMiJd
DIlfdxS0tWWfDRDgKqeq,MbEjkY4bZPvUt9ykRpPu,exclude,ENDED_CLASS,,,,
DLDO2HkFyIJoGjs4EaHK,aoaDsr3lgBvSj211VCkJ,exclude,EXISTING_ENROLLMENT,,,,
DMGMM4hyYhHpefcq1ff8,eHaGs0lAu2GqMWW2i19N,exclude,NON_CURRENT_STATUS,,,,
doqEYzDKLJe5klsA1w3f,VWLk5yClGPg6muM1vBXa,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-30,2026-08-20,WyJkb3FFWXpES0xKZTVrbHNBMXczZiIsIlZXTGs1eUNsR1BnNm11TTF2QlhhIiwiMjAyNi0wNi0zMCJd
dPR0fEfKh5ku7bpRtU6C,tY5PIISvWwaH4ZL7qGHX,create,SAFE_CURRENT_ENROLLMENT,on_leave,2026-06-13,2026-08-02,WyJkUFIwZkVmS2g1a3U3YnBSdFU2QyIsInRZNVBJSVN2V3dhSDRaTDdxR0hYIiwiMjAyNi0wNi0xMyJd
DqclO1B5G8FcojIE7Gb0,mxZlZe2CtUrOvjYhuwvi,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-22,2026-08-16,WyJEcWNsTzFCNUc4RmNvaklFN0diMCIsIm14WmxaZTJDdFVyT3ZqWWh1d3ZpIiwiMjAyNi0wNi0yMiJd
DUdYpXqembgyXVIkgQwj,6GmA0pfCfbyeUmHYcT2D,exclude,NON_CURRENT_STATUS,,,,
DUERsHXfiOsXo8lbejMC,Z8oeO9IN5H3lsV6IOAoH,exclude,NON_CURRENT_STATUS,,,,
DVK1Wd6eJkiGyK6IXrQ0,VWLk5yClGPg6muM1vBXa,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-30,2026-08-20,WyJEVksxV2Q2ZUpraUd5SzZJWHJRMCIsIlZXTGs1eUNsR1BnNm11TTF2QlhhIiwiMjAyNi0wNi0zMCJd
DWLYUdAreT2zRClf70Mz,8gRFsTVLErsXTi2DbRyD,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-28,2026-08-22,WyJEV0xZVWRBcmVUMnpSQ2xmNzBNeiIsIjhnUkZzVFZMRXJzWFRpMkRiUnlEIiwiMjAyNi0wNi0yOCJd
DwZXLt8CZN2ldrhhcoNh,DPZ0ENoAC52canMi03Dr,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-12,2026-09-05,WyJEd1pYTHQ4Q1pOMmxkcmhoY29OaCIsIkRQWjBFTm9BQzUyY2FuTWkwM0RyIiwiMjAyNi0wNy0xMiJd
E0cBO39b5ZKMvapGllMh,RI6vRY14dJtwLSpdy1Bc,exclude,EXISTING_ENROLLMENT,,,,
e2sqz8mVEl1Vuxr5aCig,dIEGKNxQyAS4uRtQmnPq,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-13,2026-09-06,WyJlMnNxejhtVkVsMVZ1eHI1YUNpZyIsImRJRUdLTnhReUFTNHVSdFFtblBxIiwiMjAyNi0wNy0xMyJd
eb02H33ubMVltbh7n1ob,Z8oeO9IN5H3lsV6IOAoH,exclude,NON_CURRENT_STATUS,,,,
ef0Ni9aUXV2tfK3ltHxT,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
EFjCl6Ppp46BOwIU3YLc,pAKl7xpSLd1atr3eRofo,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-23,2026-08-13,WyJFRmpDbDZQcHA0NkJPd0lVM1lMYyIsInBBS2w3eHBTTGQxYXRyM2VSb2ZvIiwiMjAyNi0wNi0yMyJd
eFUWnmMnDCV8kdlqrned,lmCjwxAFU0oXzXSBdjW8,exclude,EXISTING_ENROLLMENT,,,,
Ei2owUNBYON8GPm8nKIG,WqLGvTj9Kft3C69PU08V,exclude,ENDED_CLASS,,,,
eiekRnZT7HwbZw5Bkrez,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
EJiAJ7xCXhxD0fLF6fUk,eHaGs0lAu2GqMWW2i19N,exclude,NON_CURRENT_STATUS,,,,
EO9HihKf3vgRvuq9xnqs,MbEjkY4bZPvUt9ykRpPu,exclude,ENDED_CLASS,,,,
EPXI0IBmtAO7SYXmx9h7,MbEjkY4bZPvUt9ykRpPu,exclude,ENDED_CLASS,,,,
EpXpwDboYfAMjK5vnqHi,7Fxj71SvCY5SSGACTZ8C,exclude,EXISTING_ENROLLMENT,,,,
EsPPo3AzQp6R2TrXSOAX,b6GS6Dg5npzK3y2iRpbs,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-02,2026-08-25,WyJFc1BQbzNBelFwNlIyVHJYU09BWCIsImI2R1M2RGc1bnB6SzN5MmlScGJzIiwiMjAyNi0wNy0wMiJd
eW3CNRoNACaEMkk4L8vV,Z8oeO9IN5H3lsV6IOAoH,exclude,NON_CURRENT_STATUS,,,,
EX4uBkGe4dwdr5SyFv5W,pAKl7xpSLd1atr3eRofo,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-23,2026-08-13,WyJFWDR1QmtHZTRkd2RyNVN5RnY1VyIsInBBS2w3eHBTTGQxYXRyM2VSb2ZvIiwiMjAyNi0wNi0yMyJd
exLVq89mQIKrZh3jfn0N,lmCjwxAFU0oXzXSBdjW8,exclude,EXISTING_ENROLLMENT,,,,
EyCDO8auhIM2HBj378fs,AnxnD92cSGEYTMqhNFw5,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-22,2026-09-16,WyJFeUNETzhhdWhJTTJIQmozNzhmcyIsIkFueG5EOTJjU0dFWVRNcWhORnc1IiwiMjAyNi0wNy0yMiJd
F0TNbfDaQw4HgZWMO65X,PVSYXAXaSz9rqGa5MFFw,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-15,2026-09-09,WyJGMFROYmZEYVF3NEhnWldNTzY1WCIsIlBWU1lYQVhhU3o5cnFHYTVNRkZ3IiwiMjAyNi0wNy0xNSJd
f3QHCmSSYjfDly2WG6a5,LMpRvmwnanq28ftRLvP3,exclude,NON_CURRENT_STATUS,,,,
F45eFitvLlvF2P08lydZ,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
F4RTgJqfixCd9w1epbaO,lYMDImfr5T7qBTEXcmSW,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-12,2026-08-31,WyJGNFJUZ0pxZml4Q2Q5dzFlcGJhTyIsImxZTURJbWZyNVQ3cUJURVhjbVNXIiwiMjAyNi0wNy0xMiJd
f75MnFntGZR4vvW0BgYw,8gRFsTVLErsXTi2DbRyD,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-28,2026-08-22,WyJmNzVNbkZudEdaUjR2dlcwQmdZdyIsIjhnUkZzVFZMRXJzWFRpMkRiUnlEIiwiMjAyNi0wNi0yOCJd
fFO5K64dM14aoshZhEKM,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
FG8HEFeyJ2gtpinmcZFJ,fLTQJCJuhG9JhJZBJxYb,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-06,2026-08-26,WyJGRzhIRUZleUoyZ3RwaW5tY1pGSiIsImZMVFFKQ0p1aEc5SmhKWkJKeFliIiwiMjAyNi0wNy0wNiJd
FIbzQOHbsMSmCWQXEneL,MbEjkY4bZPvUt9ykRpPu,exclude,ENDED_CLASS,,,,
Fk1lAw0g46pVOVhAGyxq,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJGazFsQXcwZzQ2cFZPVmhBR3l4cSIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
fn73pJ3aKGEJ0zBKNKEU,7Fxj71SvCY5SSGACTZ8C,exclude,EXISTING_ENROLLMENT,,,,
fNN51e6kiZkVK3QhhMda,sFc2NhcpwbmdudLCPpIp,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-27,2026-08-16,WyJmTk41MWU2a2laa1ZLM1FoaE1kYSIsInNGYzJOaGNwd2JtZHVkTENQcElwIiwiMjAyNi0wNi0yNyJd
FoVeP1f3aTnhFxA9UGlw,6GmA0pfCfbyeUmHYcT2D,exclude,NON_CURRENT_STATUS,,,,
FPgXRbnRTm4dstU8ZP5v,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,on_leave,2026-07-16,2026-09-08,WyJGUGdYUmJuUlRtNGRzdFU4WlA1diIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
FpZ2UECl6U2l5kOXwooT,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
fqUhaKcw4Q0C6OZFRblF,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
fRfpAeAwTrh5htFHROTX,KrranixViHUAu0AGnohg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-04,2026-08-23,WyJmUmZwQWVBd1RyaDVodEZIUk9UWCIsIktycmFuaXhWaUhVQXUwQUdub2hnIiwiMjAyNi0wNy0wNCJd
FSemYs17QsZupjknWM02,tGtoavV6esqgyuTMKVUf,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-05,2026-08-29,WyJGU2VtWXMxN1FzWnVwamtuV00wMiIsInRHdG9hdlY2ZXNxZ3l1VE1LVlVmIiwiMjAyNi0wNy0wNSJd
fwMbkedk1OpzhPfAVvfE,187uCU8mzdnrWpziZrDe,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-08,2026-08-28,WyJmd01ia2VkazFPcHpoUGZBVnZmRSIsIjE4N3VDVThtemRucldwemlackRlIiwiMjAyNi0wNy0wOCJd
fyIP0Mb1zXGjtj9lybF8,ERCRTO9edy422YC37xiy,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-11,2026-08-30,WyJmeUlQME1iMXpYR2p0ajlseWJGOCIsIkVSQ1JUTzllZHk0MjJZQzM3eGl5IiwiMjAyNi0wNy0xMSJd
FYtDkm8OmmuJ8iyTew7E,YEGhVcj27boYOrEf2iSE,exclude,NON_CURRENT_STATUS,,,,
FZ6a4OIOcOyhrMxlrg8t,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
G5gpq1VJH1l1wM3RjdiB,VWLk5yClGPg6muM1vBXa,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-30,2026-08-20,WyJHNWdwcTFWSkgxbDF3TTNSamRpQiIsIlZXTGs1eUNsR1BnNm11TTF2QlhhIiwiMjAyNi0wNi0zMCJd
G63W3G9d8QumJjoxVa5S,Z8oeO9IN5H3lsV6IOAoH,exclude,NON_CURRENT_STATUS,,,,
G8VRi7OEQH6q8W413QjU,ScflKHWUpRh4aVD7zCXr,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-20,2026-09-13,WyJHOFZSaTdPRVFINnE4VzQxM1FqVSIsIlNjZmxLSFdVcFJoNGFWRDd6Q1hyIiwiMjAyNi0wNy0yMCJd
g9XXp1zY7VYh0smEhGG6,AnxnD92cSGEYTMqhNFw5,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-22,2026-09-16,WyJnOVhYcDF6WTdWWWgwc21FaEdHNiIsIkFueG5EOTJjU0dFWVRNcWhORnc1IiwiMjAyNi0wNy0yMiJd
gaxpmZCPY4WOeO5kFjHU,NQ1K3m1shKBZJSVegPme,exclude,EXISTING_ENROLLMENT,,,,
GC87EpbXntGXsD0ioUUn,71GVOT1409eW8tTLpPuE,exclude,EXISTING_ENROLLMENT,,,,
GcRSm6ajX0tQFlvAe7FG,VWLk5yClGPg6muM1vBXa,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-30,2026-08-20,WyJHY1JTbTZhalgwdFFGbHZBZTdGRyIsIlZXTGs1eUNsR1BnNm11TTF2QlhhIiwiMjAyNi0wNi0zMCJd
GDmUhWM9h2E94diGHJLm,Z8oeO9IN5H3lsV6IOAoH,exclude,NON_CURRENT_STATUS,,,,
gFaTv84D40EJ4s4zp9kT,eIcP0Zb20aitPkMA9uFs,exclude,EXISTING_ENROLLMENT,,,,
gHjfTjWaCdiN7PmrqVqZ,LMpRvmwnanq28ftRLvP3,exclude,NON_CURRENT_STATUS,,,,
gLthWoMZjkeegEieklna,vNK2ADOv5VCXhP3Q2sOg,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-16,2026-09-08,WyJnTHRoV29NWmprZWVnRWlla2xuYSIsInZOSzJBRE92NVZDWGhQM1Eyc09nIiwiMjAyNi0wNy0xNiJd
GOd6JN5Cz2KVdzRs1E3O,eHaGs0lAu2GqMWW2i19N,exclude,NON_CURRENT_STATUS,,,,
goPsMpztMwegkUKNR33i,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
gpVgzkPbjAGMOzC3kJiL,AnxnD92cSGEYTMqhNFw5,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-22,2026-09-16,WyJncFZnemtQYmpBR01PekMza0ppTCIsIkFueG5EOTJjU0dFWVRNcWhORnc1IiwiMjAyNi0wNy0yMiJd
GpWrpEra550BJ6Dt5qAf,eIcP0Zb20aitPkMA9uFs,exclude,EXISTING_ENROLLMENT,,,,
Gq8QrskTEzZetxTuPjDu,AnxnD92cSGEYTMqhNFw5,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-22,2026-09-16,WyJHcThRcnNrVEV6WmV0eFR1UGpEdSIsIkFueG5EOTJjU0dFWVRNcWhORnc1IiwiMjAyNi0wNy0yMiJd
GSNtpiOtfIc0vCeu9g5Y,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
gTStU8v9zscouDK74b54,mxZlZe2CtUrOvjYhuwvi,exclude,NON_CURRENT_STATUS,,,,
GUad6vips5o2ps7tNaSQ,FigsTfwBAQzGlLBxfU2u,exclude,EXISTING_ENROLLMENT,,,,
GYGLNSsRlv6YIXeN0DVH,sFc2NhcpwbmdudLCPpIp,create,SAFE_CURRENT_ENROLLMENT,active,2026-06-27,2026-08-16,WyJHWUdMTlNzUmx2NllJWGVOMERWSCIsInNGYzJOaGNwd2JtZHVkTENQcElwIiwiMjAyNi0wNi0yNyJd
GYhegdg23k6mUFU096RA,htDI41OT3fXxmNWfnknT,exclude,EXISTING_ENROLLMENT,,,,
gzAY6GqhvKcNrBawITz5,b6GS6Dg5npzK3y2iRpbs,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-02,2026-08-25,WyJnekFZNkdxaHZLY05yQmF3SVR6NSIsImI2R1M2RGc1bnB6SzN5MmlScGJzIiwiMjAyNi0wNy0wMiJd
h0PmtkXqT79vw3Z8l2fh,fLTQJCJuhG9JhJZBJxYb,create,SAFE_CURRENT_ENROLLMENT,active,2026-07-06,2026-08-26,WyJoMFBtdGtYcVQ3OXZ3M1o4bDJmaCIsImZMVFFKQ0p1aEc5SmhKWkJKeFliIiwiMjAyNi0wNy0wNiJd
h2JMNugQc11G9GwcbOyf,WTZAYh5srIEDgPEDjzwn,exclude,EXISTING_ENROLLMENT,,,,
